price,category,product,isActive
4.98,bebidas,Refrigerante Pepsi Twist 2L,TRUE
6.89,bebidas,Suco Concentrado Imbiara Maracujá 500mL,TRUE
7.89,bebidas,Néctar Del Valle Manga com Maracujá Pet 900mL,TRUE
10.90,bebidas,"Suco Campo Largo Laranja Integral 1,35L",TRUE
17.88,bebidas,Refrigerante Coca-Cola 600mL Leve mais e Pague menos c/6,TRUE
3.78,bebidas,Cerveja Estrella Galicia Lata 350mL,TRUE
12.89,bebidas,Cerveja Baden Baden Witibier 600mL,TRUE
23.90,bebidas,Gin Rocks 950mL,TRUE
1.98,bebidas,Refrigerante Fanta Sem Açúcar Lata 350mL,TRUE
4.26,bebidas,Cerveja Eisenbahn Ipa Lata 350mL,TRUE
45.90,bebidas,Espumante Brasileiro Casa Perini Moscatel 750mL,TRUE
75.90,bebidas,Espumante Espanhol Freixenet Cordon Negro Brut Cava 750mL,TRUE
3.65,bebidas,Hidrotônico i9 Maracujá 500mL,TRUE
3.68,bebidas,Cerveja Opa Bier Ipa 350mL,TRUE
7.98,bebidas,Cerveja Wienbier 59 Ipa 550mL,TRUE
4.78,bebidas,Refrigerante Água da Serra Framboesa 2 Litros,TRUE
4.58,bebidas,Cerveja Bierland Vienna 350mL,TRUE
6.99,bebidas,Suco Concentrado Maguary Abacaxi 500mL,TRUE
26.16,bebidas,Refrigerante Guaraná Antarctica 350mL Lata c/12,TRUE
32.90,bebidas,Vinho Português Adega Ponte de Lima Vinho Verde Loureiro Branco 750mL,TRUE
2.98,bebidas,Refrigerante Fanta Laranja 600mL,TRUE
1.49,bebidas,Bebida de Soja Ades Uva 200mL,TRUE
1.99,bebidas,Néctar Del Valle Mais Pêssego 200mL,TRUE
6.48,bebidas,Néctar Del Valle Mais Abacaxi 1L,TRUE
26.90,bebidas,Espumante Brasileiro Garibaldi Moscatel 750mL,TRUE
149.90,bebidas,Uísque (Whisky) Ballantine's 12 anos 1L,TRUE
45.00,bebidas,Cerveja Brahma Malzbier 350mL c/12,TRUE
23.90,bebidas,Vinho Espanhol Finca Puntal Cabernet Sauvignon TTO 750mL,TRUE
5.18,bebidas,Cerveja Eisenbahn America Ipa 355mL,TRUE
23.90,bebidas,Espumante Brasileiro Salton Séries Moscatel 750mL,TRUE
5.79,bebidas,Bebida láctea Chocoleite 880mL,TRUE
2.49,bebidas,Suco Concentrado Maguary Uno Laranja 250mL,TRUE
9.99,bebidas,"Suco Aurora Uva Branca Integral 1,5L",TRUE
6.68,bebidas,Cerveja Baden Baden Ipa 300mL,TRUE
39.90,bebidas,Vinho Chileno Ventisquero Clásico Syrah Tinto 750mL,TRUE
02.09,bebidas,Bebida Láctea Piracanjuba Frutas Vermelhas Zero Açúcar 200mL,TRUE
25.90,bebidas,Vinho Chileno Aromo Carménère Tinto 750mL,TRUE
10.49,bebidas,Água Mineral com Gás Perrier 330mL,TRUE
18.90,bebidas,Frizante Brasileiro Saint Germain Frizante Brasileiro Tinto 750mL,TRUE
3.48,bebidas,Refrigerante Antárctica Guarana 1L,TRUE
4.79,bebidas,Energético Burn 260mL,TRUE
52.90,bebidas,Vinho Argentino Latitud 33 Malbec Tinto 750mL,TRUE
9.90,bebidas,Cha Verde Salton 750mL Lim.Sic/Cidr/Mosc,TRUE
84.50,bebidas,Uísque (Whisky) Johnnie Walker Red Label 750mL,TRUE
109.90,bebidas,Uísque (Whisky) Johnnie Walker Red Rye Finish 750mL,TRUE
16.90,bebidas,Conhaque Dreher 900mL,TRUE
39.97,bebidas,Água Mineral com Gás Voss Vidro 800mL,TRUE
19.90,bebidas,Espumante Brasileiro Salton Séries Brut 750mL,TRUE
0.79,bebidas,Refresco em Pó Frutau Guaraná 25g,TRUE
4.95,bebidas,Cerveja Skol Beats Senses Long Neck 313mL,TRUE
0.99,bebidas,Refresco em Pó Tang Laranja Citrus 25g,TRUE
3.98,bebidas,Cerveja Brahma Malzbier Long Neck 355mL,TRUE
25.90,bebidas,Espumante Brasileiro Conde de Foucauld Brut Rosé 750mL,TRUE
25.90,bebidas,Espumante Brasileiro Conde de Foucauld Demi-Sec Rosé 750mL,TRUE
4.58,bebidas,Néctar Maguary Maracujá 1L,TRUE
12.90,bebidas,Chá Mate Orgânico Tea Mais Limão 1L,TRUE
5.19,bebidas,"Refrigerante Schweppes Citrus 1,5 Litro",TRUE
2.28,bebidas,Refrig. Agua Serra 200ml Laranjinha Desc,TRUE
4.18,bebidas,Cerveja Stella Artois Long Neck 275mL,TRUE
7.99,bebidas,Energético Baly Energy Drink 2L,TRUE
45.90,bebidas,Vinho Chileno León de Tarapacá Cabernet Sauvignon Tinto Tinto 750mL,TRUE
4.69,bebidas,Bebida Láctea (Achocolatado) Nestlé Nescafé Chocolate 270mL,TRUE
49.90,bebidas,Espumante Brasileiro Casa Perini Moscatel Rosé 750mL,TRUE
3.65,bebidas,Hidrotônico i9 Tangerina 500mL,TRUE
3.65,bebidas,Hidrotônico i9 Uva Verde 500mL,TRUE
10.98,bebidas,Cerveja Lohn Bier Sour Bergamota 330mL,TRUE
2.99,bebidas,Suco Campo Largo 200mL Laranja Integral,TRUE
49.90,bebidas,Vinho Chileno Concha y Toro Casillero del Diablo Malbec Tinto 750mL,TRUE
55.90,bebidas,Vinho Português Periquita Tinto 750mL,TRUE
49.97,bebidas,Uísque (Whisky) Bourbon Jack Daniels 375mL,TRUE
74.90,bebidas,Espumante Espanhol Freixenet Cordon Rosado Brut Cava 750mL,TRUE
4.29,bebidas,Bebida Láctea Nestlé Fast Galak 270mL,TRUE
3.98,bebidas,Refrigerante Fys Guaraná 2L,TRUE
6.48,bebidas,Cerveja Wienbier 57 Weissbier 550mL,TRUE
23.90,bebidas,Espumante Brasileiro Salton Series Moscato Rosé 750mL,TRUE
1.38,bebidas,Refrigerante Fanta Guarana Pet 220mL,TRUE
4.69,bebidas,Agua Tonica Capricho 1l Pet,TRUE
2.98,bebidas,Bebida Láctea Nesquik Morango 200mL,TRUE
8.99,bebidas,Suco Del Valle Verde 300mL,TRUE
6.99,bebidas,Nectar Del Valle Laranja Pet 900mL,TRUE
16.98,bebidas,Cerveja Belga Vedett Ipa 330mL,TRUE
3.99,bebidas,Bebida Lactea Piracanjuba Mamão e Maçã 500mL,TRUE
6.48,bebidas,Néctar Del Valle Mais Maracujá 1L,TRUE
1.49,bebidas,Bebida De Soja Ades Morango 200mL,TRUE
119.97,bebidas,Uísque (Whisky) Jameson 1L,TRUE
22.90,bebidas,Vinho Uruguaio Hornero Sauvignon Blanc Branco 750mL,TRUE
20.90,bebidas,"Suco Sinuelo Uva Integral 1,5L",TRUE
29.76,bebidas,Refrigerante Pepsi Lata 350mL c/12,TRUE
10.97,carnes,Filé de Peito de Frango Sadia Congelado IQF 1kg,TRUE
15.86,carnes,Carne Moída de Paleta Embalagem a Vácuo 500g,TRUE
8.97,carnes,Sobrecoxa De Frango Sadia Congelada IQF Zip 1kg,TRUE
12.97,carnes,Filezinho de Frango (Sassami) Sadia Congelado IQF 1kg,TRUE
6.97,carnes,Sobrecoxa De Frango Sadia Congelada Bandeja 1kg,TRUE
13.19,carnes,Carne Moída de Paleta 500g,TRUE
10.97,carnes,Filé de Peito de Frango Macedo Congelado IQF 1kg,TRUE
32.54,carnes,Alcatra em Bife Embalagem a Vácuo 800g,TRUE
9.49,carnes,Coxa de Frango Sadia Congelada IQF 1kg,TRUE
20.48,carnes,Paleta Bovina Para Bife Embalagem a Vácuo 750g,TRUE
11.97,carnes,Filezinho de Frango Sassami Agrovêneto Congelado IQF 1kg,TRUE
14.97,carnes,Filé de Tilápia Bruder Congelado 400g,TRUE
13.49,carnes,Coxinha da Asa de Frango Sadia Congelada IQF 1kg,TRUE
22.58,carnes,Patinho Para Estrogonofe Embalagem a Vácuo 670g,TRUE
29.90,carnes,Patinho para Bife Embalagem a Vácuo 800g,TRUE
10.97,carnes,Coxa com Sobrecoxa Agrovêneto Desossada Congelada IQF 1kg,TRUE
29.90,carnes,Coxão Mole Para Bife Embalagem a Vácuo 800g,TRUE
19.76,carnes,"Pernil Suíno D'Italia Temperado Embalagem Resfriado 1,2kg",TRUE
9.49,carnes,Frango A Passarinho Nat Congelado IQF 1kg,TRUE
17.97,carnes,Coração de Frango Perdigão Congelado Pacote 1kg,TRUE
9.97,carnes,Frango A Passarinho Macedo Congelado IQF 1kg,TRUE
11.97,carnes,Sobrecoxa De Frango Macedo Congelada IQF 1kg,TRUE
32.78,carnes,Alcatra Medalhão Embalagem a Vácuo 750g,TRUE
10.97,carnes,Sobrecoxa De Frango Sadia Frango Fácil Congelada 800g,TRUE
42.87,carnes,"Contrafilé Noix (Entrecôte) Embalagem a Vácuo 1,2kg",TRUE
6.97,carnes,Carne Moída de Frango Copacol Congelada 500g,TRUE
13.97,carnes,Coxinha da Asa de Frango Macedo Congelada IQF 1kg,TRUE
25.97,carnes,"Acém Peça Embalagem a Vácuo 1,2kg",TRUE
28.37,carnes,"Capa (Recorte) do Coxão Mole Embalagem a Vácuo 1,3kg",TRUE
23.20,carnes,Alcatra para Estrogonofe (Strogonoff) Embalagem a Vácuo 680g,TRUE
17.12,carnes,"Pernil Suíno D'Italia Sem Tempero Embalagem Resfriado 1,2kg",TRUE
29.05,carnes,Coxão Mole Para Estrogonofe (Strogonoff) Emb. Atmosfera Modificada (Atm) 670g,TRUE
24.55,carnes,Coxão De Fora Para Bife Embalagem a Vácuo 800g,TRUE
19.97,carnes,Linguiça de Pernil Na Brasa Perdigão Congelada 1kg,TRUE
16.47,carnes,Paleta Suína D'Italia Sem Tempero Embalagem a Vácuo 1kg,TRUE
71.76,carnes,"Picanha Bovina Peça Embalagem a Vácuo 1,1kg",TRUE
11.97,carnes,Filezinho de Frango Sassami Macedo IQF 1kg,TRUE
38.87,carnes,Filé Mignon para Bife Embalagem a Vácuo 600g,TRUE
25.05,carnes,"Músculo Mole Peça Embalagem a Vácuo 1,2kg",TRUE
54.42,carnes,"Maminha Peça Embalagem a Vácuo 1,5kg",TRUE
29.67,carnes,"Paleta Bovina Peça Embalagem a Vácuo 1,2kg",TRUE
18.97,carnes,Filé de Tilápia Copacol Congelado IQF 400g,TRUE
15.97,carnes,Linguiça Toscana Sadia Congelada 950g,TRUE
11.97,carnes,Filé De Peito Frango Macedo Resfriado 1kg,TRUE
23.96,carnes,"Lombo Suíno D'Italia Sem Tempero Embalagem a Vácuo 1,1kg",TRUE
16.97,carnes,Linguiça de Frango Nat Congelada 1kg,TRUE
4.69,carnes,Sambiquira De Frango Agrovêneto Congelada Bandeja 1kg,TRUE
25.16,carnes,"Costela Suína D¿Italia Temperada Embalagem a Vácuo 1,1kg",TRUE
9.97,carnes,Lingüiça Toscana Seara Congelada 700g,TRUE
46.17,carnes,"Alcatra Peça Embalagem a Vácuo1,4kg",TRUE
58.50,carnes,Filé Mignon Tipo Bombom Embalagem a Vácuo 800g,TRUE
36.81,carnes,"Lagarto (Tatu) Peça Embalagem a Vácuo 1,4kg",TRUE
9.97,carnes,Frango A Passarinho Sadia Congelado IQF 1kg,TRUE
34.77,carnes,"Músculo Mole Corte Tipo Panela Embalagem a Vácuo 1,3kg",TRUE
25.62,carnes,"Músculo Duro Corte Tipo Panela Embalagem a Vácuo 1,2kg",TRUE
39.57,carnes,"Contrafilé Peça Embalagem a Vácuo 1,2kg",TRUE
26.36,carnes,"Fraldinha (Vazio) Peça Embalagem a Vácuo 1,2kg",TRUE
23.96,carnes,"Costela Suína D'Italia Ripa Embalagem a Vácuo 1,1kg",TRUE
9.97,carnes,Coxa De Frango Sadia Frango Fácil Congelada 800g,TRUE
23.99,carnes,Carne Moída De Coxão Mole Embalagem 500g,TRUE
14.97,carnes,"Sobrecoxa Frango Perdigão Assa Fácil 1,2kg",TRUE
16.97,carnes,Filé De Merluza Free Peixes Congelado 400g,TRUE
10.97,carnes,Filezinho Sassami Perdigão Pacote 1Kg,TRUE
12.97,carnes,Peito De Frango Sadia Frango Fácil Congelada 800g,TRUE
28.71,carnes,"Paleta Bovina Corte Tipo Raquete a Vácuo 1,3kg",TRUE
61.42,carnes,Picanha Baby Peça Embalagem a Vácuo 800g,TRUE
9.97,carnes,Posta de Tilápia Bruder Congelada 600g,TRUE
12.97,carnes,Petisco de Frango Copacol Temperado Congelado 1kg,TRUE
38.97,carnes,Filé de Salmão Selvagem Komdelli 500g,TRUE
61.97,carnes,"Maminha Frescal Peça Embalagem a Vácuo 1,4kg",TRUE
20.39,carnes,Coxão De Fora Em Iscas Embalagem a Vácuo 600g,TRUE
12.97,carnes,Sobrecoxa de Frango Macedo Resfriada 1kg,TRUE
32.78,carnes,Contrafilé Para Bife Embalagem 750g,TRUE
19.49,carnes,Linguiça de Frango Na Brasa Perdigão Congelada 1kg,TRUE
41.85,carnes,Filé Mignon para Estrogonofe Embalagem a Vácuo 650g,TRUE
29.96,carnes,"Lombo Suíno D'Italia Temperado Embalagem a Vácuo 1,1kg",TRUE
26.51,carnes,Coxão Mole Para Bife Embalagem Atmosfera Modificada (Atm) 600g,TRUE
29.98,carnes,Acém Frescal Peça Embalagem a Vácuo 1kg,TRUE
24.44,carnes,Coxão De Fora Para Bife à Milanesa Embalagem Atmosfera Modificada (Atm) 750g,TRUE
50.13,carnes,"Contrafilé Frescal Peça Embalagem a Vácuo 1,2kg",TRUE
11.97,carnes,Sobrecoxa de Frango Temperada Seara Congelada IQF 1kg,TRUE
28.00,carnes,"Paleta Suína D'Italia Temperada Embalagem a Vácuo 1,5kg",TRUE
15.97,carnes,Meio Da Asa Sadia Congelado IQF 1kg,TRUE
46.17,carnes,"Coxão Mole Peça Embalagem a Vácuo 1,5kg",TRUE
18.38,carnes,Peito Granito Corte Para Cozido 700g,TRUE
16.97,carnes,Linguiça de Frango Nat Resfriada 1kg,TRUE
13.49,carnes,Lingüiça de Pernil Seara Congelada 700g,TRUE
47.82,carnes,"Patinho Peça Embalagem a Vácuo 1,5kg",TRUE
43.97,carnes,Pedaços De Filé De Salmão Komdelli Congelados 500g,TRUE
29.97,carnes,Camarão Ferrinho Free Peixes Descascado 400g,TRUE
38.97,carnes,Costela Suína Seara ao Molho Barbecue Congelada 1kg,TRUE
32.74,carnes,"Coxão De Fora Peça Embalagem a Vácuo 1,2kg",TRUE
40.98,carnes,Alcatra Medalhão Embalagem Atmosfera Modificada (Atm) 750g,TRUE
31.64,carnes,"Peito (Granito) Embalagem a Vácuo 1,6kg",TRUE
23.74,carnes,"Tatu Para Bife Embalagem Atm 0,8kg",TRUE
25.83,carnes,Coxão Mole Para Bife À Milanesa Embalagem Atmosfera Modificada (Atm) 600g,TRUE
30.78,carnes,Alcatra em Bife Embalagem Atmosfera Modificada (Atm) 700g,TRUE
14.97,carnes,Cação em Posta Free Peixes Congelado 400g,TRUE
9.17,carnes,Coxinha Da Asa de Pato Villa Germania Congelada 750g,TRUE
30.77,carnes,"Capa do Contrafilé Embalagem a Vácuo 1,4kg",TRUE
27.19,carnes,Alcatra Corte Tipo Grelha Embalagem a Vácuo 600g,TRUE
49.37,carnes,"Contrafilé Noix (Entrecôte) Frescal Embalagem a Vácuo 1,2kg",TRUE
14.97,carnes,Filé de Peito de Frango Seara Temperado IQF 1kg,TRUE
7.93,carnes,Sardinha Limpa Free Peixes Congelada 400g,TRUE
19.97,carnes,Filé De Linguado Free Peixes Congelado 400g,TRUE
43.18,carnes,Contrafilé Sem Membrana Peça Embalagem a Vácuo 800g,TRUE
24.97,carnes,Kit Paella Free Peixes Congelado 400g,TRUE
10.97,carnes,Coxa com Sobrecoxa de Galinha Fragnani Congelada Bandeja 1kg,TRUE
28.03,carnes,Tatu Corte Tipo Para Assado 750g,TRUE
11.97,carnes,Coxinha da Asa De Frango NaBrasa Perdigão Molho de Mostarda Congelada 800g,TRUE
8.97,carnes,Costelinha de Frango Copacol Congelada Temperada 1kg,TRUE
24.61,carnes,"Músculo Duro Peça Embalagem a Vácuo 1,4kg",TRUE
38.02,carnes,"Fraldinha (Vazio) Frescal Peça Embalagem a Vácuo 1,2kg",TRUE
14.97,carnes,Coxinha da Asa Macedo Resfriada 1kg,TRUE
32.37,carnes,"Peito (Granito) Raças Britânicas Embalagem a Vácuo 1,2kg",TRUE
17.97,carnes,Espetinho de Carne Bovina Jundiaí Temperado Congelado 480g,TRUE
8.97,carnes,Moela de Frango Orgânico Seara 600g,TRUE
14.97,carnes,Espetinho de Frango Jundiaí Temperado Congelado 480g,TRUE
42.87,carnes,Contrafilé Peça Raças Britânicas Embalagem a Vácuo 1kg,TRUE
35.16,carnes,"Peito (Granito) Frescal Embalagem a Vácuo 1,6kg",TRUE
53.97,carnes,"Alcatra Sem Membrana Peça Embalagem a Vácuo1,2kg",TRUE
14.97,carnes,Sopa de Carne de Siri Corrêa Congelada 800g,TRUE
12.97,carnes,Caldo De Peixe (Tainha) Corrêa Congelado 800g,TRUE
11.97,carnes,Filé de Salmão Porcionado Komdelli Congelado 125g,TRUE
19.97,carnes,Marisco Limpo Free Peixes Congelado 400g,TRUE
13.97,carnes,Filezinho de Pato Sassami Germânia Congelado 500g,TRUE
31.02,carnes,"Acém Corte para Assar Peça Embalagem a Vácuo 1,2kg",TRUE
23.98,carnes,Coxão De Fora Para Bife Embalagem Atmosfera Moditifcada (Atm) 700g,TRUE
23.97,carnes,Quitute De Frango Com Queijo Minuano Congelado 1kg,TRUE
31.97,carnes,Bacalhau Reymar 500g Desfiado Dessalgado,TRUE
13.97,frios,Queijo Muçarela (Mussarela) Tirol Fatiado 400g,TRUE
3.49,frios,Queijo Parmesão Vigor Ralado 50g,TRUE
0.87,frios,Empanado de Frango Seara 100g,TRUE
4.15,frios,Leite Fermentado Vigor Tradicional 450g,TRUE
6.99,frios,Presunto Perdigão Fatiado 200g,TRUE
4.97,frios,Requeijão Tirol Tradicional 180g,TRUE
8.17,frios,Manteiga Tirol Extra com Sal Pote 200g,TRUE
2.93,frios,Presunto Sadia Soltíssimo Fatiado 200g,TRUE
5.97,frios,Margarina Qualy Sadia c/ Sal 500g,TRUE
13.97,frios,Queijo Prato Tirol Fatiado 400g,TRUE
1.95,frios,Iogurte Danone Danoninho Morango 100g,TRUE
5.97,frios,Pão De Queijo São Geraldo 300g,TRUE
5.97,frios,Queijo Muçarela (Mussarela) Tirol Fatiado 150g,TRUE
1.17,frios,Empanado de Frango Perdigão 100g,TRUE
4.97,frios,Requeijão Tirol Light 180g,TRUE
2.97,frios,Bebida Láctea Fermentada Tirol 540g,TRUE
2.47,frios,Empanado de Frango Perdigão Cordon Bleu Recheado 100g,TRUE
2.29,frios,Petit Suisse Danone Danoninho Morango Para Levar 70g,TRUE
7.47,frios,Salame Sadia Italiano Fatiado 100g,TRUE
1.87,frios,Iogurte Natural Batavo Integral 170g,TRUE
4.37,frios,Leite Fermentado Elegê Bob Esponja Tradicional 480g,TRUE
10.97,frios,Suco Suq Laranja 2L,TRUE
1.97,frios,Iogurte Grego Vigor s/ Lactose Frutas Vemelhas 100g,TRUE
2.97,frios,Petisco de Salame Sadia Salamitos 36g,TRUE
1.97,frios,Iogurte Grego Vigor Tradicional 100g,TRUE
1.97,frios,Iogurte Grego Vigor Flocos 100g,TRUE
7.47,frios,Bacon D'Italia Pedaço 200g,TRUE
3.97,frios,Empanado de Frango Seara Recheado Presunto/Queijo 120g,TRUE
4.97,frios,Requeijão Gran Mestri Tradicional 180g,TRUE
8.85,frios,Leite Fermentado Yakult 480g,TRUE
17.97,frios,Batata Palito Lar Congelada 2kg,TRUE
3.93,frios,Petit Suisse Danone Danoninho Morango 320g,TRUE
7.97,frios,Manteiga Elegê sem Sal 200g,TRUE
4.47,frios,Margarina Delicia Cremosa c/ Sal 500g,TRUE
6.97,frios,Requeijão Catupiry Tradicional 200g,TRUE
8.17,frios,Manteiga Tirol Extra sem Sal Pote 200g,TRUE
5.97,frios,Mortadela Perdigão Bolognella 200g,TRUE
1.97,frios,Iogurte Grego Vigor Amora Zero 100g,TRUE
6.97,frios,Nata Tirol 300g,TRUE
7.97,frios,Queijo Muçarela (Mussarela) Tirol s/ Lactose Fatiado 150g,TRUE
1.77,frios,Iogurte Tirol Laranja/Cenoura/Mel 160g,TRUE
5.97,frios,Linguiça Fininha Defumada Perdigão 240g,TRUE
2.17,frios,Iogurte Natural Vigor Integral 170g,TRUE
7.97,frios,Salsicha Hot Dog Perdigão 500g,TRUE
4.97,frios,Empanado de Frango Tekitos Seara 300g,TRUE
4.67,frios,Queijo Parmesão Parmíssimo Ralado 50g,TRUE
10.47,frios,Linguiça Calabresa Perdigão 400g,TRUE
9.25,frios,Batata Smiles McCain Congelada 500g,TRUE
4.93,frios,Sobremesa Danone Danette Chocolate Leve mais Pague menos 360g,TRUE
3.87,frios,Queijo Parmesão Parmezzo Ralado 40g,TRUE
13.97,frios,Queijo Muçarela (Mussarela) Veneza Fatiado 400g,TRUE
9.99,frios,Iogurte Danone Morango 1350g,TRUE
1.97,frios,Iogurte Grego Tirol s/ Lactose Morango 100g,TRUE
4.93,frios,Iogurte Danone Morango 540g,TRUE
3.97,frios,Queijo President 50g Parmesao Ralado,TRUE
7.99,frios,Iogurte Danone Morango 900g,TRUE
11.20,frios,Pão De Queijo Forno De Minas Coquetel 400g,TRUE
1.97,frios,Iogurte Grego Vigor Baunilha 100g,TRUE
1.77,frios,Iogurte Tirol Desnatado c/ Mel 160g,TRUE
11.49,frios,Suco Macrovita Integral Laranja 1L,TRUE
1.97,frios,Iogurte Grego Tirol s/ Lactose Morango com Mirtilo 100g,TRUE
1.63,frios,Iogurte Grego Danone Tradicional 100g,TRUE
4.37,frios,Leite Fermentado Elegê Bob Esponja Uva 480g,TRUE
10.97,frios,Manteiga Aviação com Sal Pote 200g,TRUE
3.97,frios,Mortadela Bologna Aurora Fatiada 200g,TRUE
3.27,frios,Bebida Láctea Frutirol Morango 900g,TRUE
1.77,frios,Bebida Láctea Batavo Maçã/Banana/Cereais 180g,TRUE
4.97,frios,Queijo Muçarela (Mussarela) Veneza Fatiado 150g,TRUE
3.97,frios,Cream Cheese Danubio Tradicional 150g,TRUE
5.29,frios,Mandioca (Aipim) Cru Descascado Em Pedaços Leoni 1kg,TRUE
1.95,frios,Iogurte Danone Danoninho Maçã/Banana 100g,TRUE
1.97,frios,Iogurte Grego Vigor Morango Zero 100g,TRUE
1.77,frios,Iogurte Tirol Desnatado 160g,TRUE
2.97,frios,Patê Sadia Presunto 100g,TRUE
5.97,frios,Lasanha Seara Bolonhesa 350g,TRUE
1.97,frios,Iogurte Grego Vigor Morango com Baunilha 100g,TRUE
12.97,frios,Pão de Alho Tradicional Santa Massa Congelado 400g,TRUE
1.97,frios,Iogurte Grego Vigor Tradicional Zero 100g,TRUE
5.97,frios,Empanado de Frango Mini Chicken Perdigão Queijo 275g,TRUE
5.67,frios,Margarina Doriana Light s/ Sal 500g,TRUE
4.97,frios,Requeijão Vigor Tradicional 200g,TRUE
4.97,frios,Empanado de Frango Tekitos Seara Queijo/Orégano 300g,TRUE
10.97,frios,Linguiça Calabresa Sadia 500g,TRUE
8.47,frios,Empanado de Frango Nuggets Sadia Tradicional 300g,TRUE
9.97,frios,Manteiga Aviação com Sal Tablete 200g,TRUE
7.97,frios,Manteiga Elegê com Sal 200g,TRUE
4.99,frios,Margarina Doriana c/ Sal 500g,TRUE
14.97,frios,Presunto Parma Prezato Sadia Fatiado 100g,TRUE
10.49,frios,Salsicha Hot Dog Excelsior 800g,TRUE
5.97,frios,Iogurte Grego Batavo Morango 500g,TRUE
8.27,frios,Requeijão Verde Campo s/ Lactose 220g,TRUE
7.47,frios,Iogurte Verde Campo Natural Whey Morango s/ Lactose 250g (14g de proteínas),TRUE
4.37,frios,Leite Fermentado Elegê Bob Esponja Morango 480g,TRUE
11.97,frios,Requeijão Tirol Cremoso 500g,TRUE
5.97,frios,Mortadela Perdigão Ouro Fatiada 200g,TRUE
3.37,frios,Leite Fermentado Danone Activia Morango 170g,TRUE
4.97,frios,Margarina Vigor c/ Sal 500g,TRUE
4.15,frios,Mortadela Aurora de Frango 200g,TRUE
2.47,frios,Sobremesa Vigor Flan Caramelo 200g,TRUE
11.49,frios,Pizza Sadia Calabresa Congelada 460g,TRUE
5.47,frios,Batata Palito Lar Congelada 400g,TRUE
10.97,frios,Manteiga Francesa President c/ Sal 200g,TRUE
16.99,frios,Queijo Colonial Kase Haus Pedaço 450g,TRUE
2.97,frios,Patê Sadia Peito de Peru 100g,TRUE
9.27,frios,Queijo Cottage Verde Campo s/ Lactose 200g,TRUE
5.17,frios,Queijo Prato Sulfrios s/ Lactose Fatiado 130g,TRUE
5.17,frios,Bebida Láctea Frutirol Morango 830g,TRUE
3.97,frios,Margarina Claybon c/ Sal 500g,TRUE
11.49,frios,Pizza Sadia Lombo com Requeijão Congelada 460g,TRUE
9.27,frios,Salsicha Hot Dog Sadia 500g,TRUE
10.90,frios,Bacon Aurora Fatiado 250g,TRUE
9.97,frios,Pizza Seara Lombo c/ Catupiry 460g,TRUE
4.97,frios,Requeijão Vigor Light 200g,TRUE
5.97,frios,Queijo Prato Tirol Fatiado 150g,TRUE
4.87,frios,Requeijão Catupiry Light 200g,TRUE
3.99,frios,Ricota Fresca Veneza Pacote 230g,TRUE
4.67,frios,Iog.polpa Nestle 540g Morango,TRUE
4.47,frios,Mortadela Perdigão s/ Gordura 400g,TRUE
9.97,frios,Pizza Seara Calabresa 460g,TRUE
3.97,frios,Ervilha Lar Congelada 350g,TRUE
1.97,frios,Iogurte Grego Vigor Mirtilo (Blueberry) 100g,TRUE
12.97,frios,Manteiga Gran Mestri c/ Sal Lata 200g,TRUE
5.97,frios,Empanado de Frango Mini Chicken Perdigão Tradicional 275g,TRUE
2.97,frios,Bebida Láctea Veneza Morango 900g,TRUE
2.57,frios,Iogurte Danone Vitamina de Frutas 170g,TRUE
11.20,frios,Pão De Queijo Forno De Minas Tradicional 400g,TRUE
5.29,frios,Queijo Parmesão Vigor Faixa Azul Ralado 50g,TRUE
3.97,frios,Iogurte Tirol Integral Polpa/Frutas 540g,TRUE
3.97,frios,Creme De Ricota Tirolez 200g,TRUE
22.47,frios,Empanado de Frango Big Chicken Perdigão Queijo 1kg,TRUE
4.97,frios,Creme De Queijo Minas Frescal Tirolez Light 220g,TRUE
10.97,frios,Manteiga Francesa President s/ Sal 200g,TRUE
4.79,frios,Queijo Polenguinho Tradicional 68g,TRUE
9.19,frios,Queijo Parmesão Parmíssimo Ralado 100g,TRUE
4.37,frios,Massa Para Pastel La Nonna 400g,TRUE
8.47,frios,Empanado de Frango Nuggets Sadia Crocante 300g,TRUE
4.47,frios,Sanduíche Sadia Hot Pocket X-Picanha Congelado 145g,TRUE
11.49,frios,Pizza Sadia 4 Queijos Congelada 460g,TRUE
4.49,frios,Massa Para Pastel Pavioli 400g,TRUE
2.19,frios,Patê Excelsior Ervas Finas 100g,TRUE
4.17,frios,Requeijão Tirolez Tradicional 200g,TRUE
8.47,frios,Salame Seara Italiano Fatiado 100g,TRUE
6.97,frios,Iogurte Grego Vigor Morango/Tradicional 540g,TRUE
6.27,frios,Iogurte Tirol Morango Light 830g,TRUE
1.97,frios,Iogurte Grego Vigor Frutas Vermelhas 100g,TRUE
12.47,frios,Margarina Qualy Sadia c/ Sal 1kg,TRUE
5.97,frios,Margarina Qualy Sadia s/ Sal 500g,TRUE
2.17,frios,Iogurte Natural Vigor Desnatado 170g,TRUE
7.47,frios,Iogurte Verde Campo Natural Whey Banana s/ Lactose 250g (14g de proteínas),TRUE
4.27,frios,Leite Fermentado Nestlé Chamyto 450g,TRUE
4.79,frios,Queijo Polenguinho Light 68g,TRUE
2.29,frios,Petit Suisse Danone Danoninho Morango e Banana Para Levar 70g,TRUE
24.97,frios,"Suco Macrovita Integral Laranja 2,5L",TRUE
